protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
metaproteome,SH_SBI_TC2_SI047_135m,47,135,708337,17365466,1765219,12816008,11138845,6787562,17399551,3775486,10574504,11808420,12758793,5606857,9128768,7705120,5660990,7448426,11830709,12502603,13399923,2684598,6392997
metaproteome,SH_SBI_TC2_SI047_150m,47,150,469994,11663676,1198068,8681335,7431029,4606703,11795393,2592734,7165745,7758178,8654204,3728371,6194883,5374391,3849856,5059599,8141171,8789095,9215872,1772595,4379610
metaproteome,SH_SBI_TC2_SI047_200m,47,200,1016577,22731304,2405175,16571284,15882967,8880401,23812153,4661226,15380207,16186275,17939874,7165259,10862803,10996417,8101674,10586105,15242600,16426616,19056314,3147452,8304506
metaproteome,SH_SBI_TC2_SI048_10m,48,10,555886,11511077,940779,7926649,8217035,4404388,11828048,1757575,8187496,7636746,9822131,3390859,5087806,5030054,4201745,5289785,7729028,7960919,9943630,1103114,3527272
metaproteome,SH_SBI_TC2_SI048_100m,48,100,370924,7584728,782547,5472014,4799218,3118921,7625465,1257355,4914633,4762638,5851241,2398246,3733850,3451782,2619405,2972162,5292339,5730597,6139573,1099144,2640742
metaproteome,SH_SBI_TC2_SI048_120m,48,120,3462238,83515936,8111655,61827753,57210961,31312561,83167214,18044869,54348878,58289477,64683158,27396788,41528920,36473073,27472688,38236328,56459521,60423746,67523307,10803060,28614047
metaproteome,SH_SBI_TC2_SI048_135m,48,135,804209,19120579,1648686,14236380,13186360,7246278,18925781,3924284,12510174,12801567,14718658,6216431,9505094,7907429,6345927,8433457,12820703,13808591,15451977,2126365,6408622
metaproteome,SH_SBI_TC2_SI048_150m,48,150,1193370,28422656,2682877,20855791,18733731,10853546,28236399,5963863,17868197,19381446,21196045,9284942,14659479,12126416,9051169,12596325,19131535,20630422,22276516,3553627,9650477
metaproteome,SH_SBI_TC2_SI048_200m,48,200,974957,22317417,1983348,16480532,16174045,8933665,24258835,4624846,15402085,15394627,17861711,7188451,10777423,10520468,7478100,10394316,14808496,16713307,19361884,2711543,7499511
metaproteome,SH_SBI_TC2_SI053_10m,53,10,694878,13538656,1070117,9332945,9863053,5732995,14305904,2210968,9796432,9338399,11696297,4353451,5813653,6462526,5021821,6099230,8974493,9549197,11749243,1395902,4544988
metaproteome,SH_SBI_TC2_SI053_100m,53,100,317247,6380629,635365,4656115,4655256,2704252,6570827,1278292,4653380,4645771,5466316,2173613,3222495,3248505,2341389,3142308,4423688,4790117,5447233,863746,2375434
metaproteome,SH_SBI_TC2_SI053_120m,53,120,1993817,45547099,5995476,34718007,30342591,19174416,47932691,11381251,29200348,33749674,34792254,15776848,25449679,23933074,15945168,22635579,32402618,34206289,37440488,8583350,19433756
metaproteome,SH_SBI_TC2_SI053_135m,53,135,420795,9049205,1008501,6720206,6413332,3743568,9300081,1934553,6219016,6537882,7283152,3010102,4550018,4579564,3268654,4306955,6331357,6630049,7630803,1404930,3470230
metaproteome,SH_SBI_TC2_SI053_150m,53,150,1983262,48336105,5382872,36148473,30958365,19235600,49465113,11142701,29854015,33660576,35860371,15788390,26293526,22556936,15790736,22185911,33959081,36476913,38021028,7631270,18543266
metaproteome,SH_SBI_TC2_SI053_200m,53,200,676487,15988095,1729629,12198340,10764791,6453518,16525035,3676258,10259058,11458802,12372003,5315161,8756042,7756246,5533893,7564856,11423704,11971908,13073317,2679258,6334989
metaproteome,SH_SBI_TC2_SI054_10m,54,10,833639,16354296,987143,11604542,13407630,7051167,18426336,2678556,13248461,11501661,15118576,4759984,6179263,8152834,6418769,8093688,10482107,11649020,15126404,1074142,5099780
metaproteome,SH_SBI_TC2_SI054_100m,54,100,603848,12431478,1569763,9372529,8655710,5233050,13180429,2628046,8633725,8694442,10436948,4100671,6381912,6367141,4590528,6094756,8996942,9328444,10645107,2056270,4817890
metaproteome,SH_SBI_TC2_SI054_120m,54,120,656120,15004505,1895662,11336851,10067938,6235949,15547461,3451062,9813558,10768285,11751400,4938668,8039757,7659344,5433613,7275781,10781960,11176627,12274084,2579165,6115336
metaproteome,SH_SBI_TC2_SI054_135m,54,135,1393854,32366700,4113997,24013060,21405977,13263608,33235693,7621503,20819269,23493299,25155256,10659996,17499194,16498202,11351951,15558667,23002061,23445756,26044992,5775881,12994641
metaproteome,SH_SBI_TC2_SI054_150m,54,150,847313,19795691,2102206,15054001,13534228,7913660,20447669,4303024,13113621,13591735,15706226,6448277,10480287,9357263,6981874,9146256,14275720,14737279,16429518,2981104,7514894
metaproteome,SH_SBI_TC2_SI054_200m,54,200,502278,12347861,1312959,9471045,8427056,5026554,12689047,2866142,8050973,9016929,9856803,4109825,6891414,5978164,4326187,5897041,8997145,9262351,9996444,2101415,4878178
