Protein_ID,"Phylostratum (ps)",Tax_ID,"Phylostratum name"
AQZ92477.1,1,131567,"root : Cellular_organisms"
AQZ92478.1,1,131567,"root : Cellular_organisms"
AQZ92479.1,1,131567,"root : Cellular_organisms"
AQZ92480.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92481.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92482.1,1,131567,"root : Cellular_organisms"
AQZ92483.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92484.1,1,131567,"root : Cellular_organisms"
AQZ92485.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92486.1,1,131567,"root : Cellular_organisms"
AQZ92487.1,1,131567,"root : Cellular_organisms"
AQZ92488.1,1,131567,"root : Cellular_organisms"
AQZ92489.1,1,131567,"root : Cellular_organisms"
AQZ92490.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92491.1,1,131567,"root : Cellular_organisms"
AQZ92492.1,1,131567,"root : Cellular_organisms"
AQZ92493.1,1,131567,"root : Cellular_organisms"
AQZ92494.1,1,131567,"root : Cellular_organisms"
AQZ92495.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92496.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92497.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92498.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ92499.1,1,131567,"root : Cellular_organisms"
AQZ92500.1,1,131567,"root : Cellular_organisms"
AQZ92501.1,1,131567,"root : Cellular_organisms"
AQZ92502.1,1,131567,"root : Cellular_organisms"
AQZ92503.1,2,2,"Cellular_organisms : Bacteria"
AQZ92504.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92505.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92506.1,1,131567,"root : Cellular_organisms"
AQZ92507.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ92508.1,1,131567,"root : Cellular_organisms"
AQZ92509.1,1,131567,"root : Cellular_organisms"
AQZ92510.1,1,131567,"root : Cellular_organisms"
AQZ92511.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92512.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92513.2,2,2,"Cellular_organisms : Bacteria"
AQZ92514.2,1,131567,"root : Cellular_organisms"
AQZ92515.1,1,131567,"root : Cellular_organisms"
AQZ92516.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92517.1,2,2,"Cellular_organisms : Bacteria"
AQZ92518.1,2,2,"Cellular_organisms : Bacteria"
AQZ92519.1,1,131567,"root : Cellular_organisms"
AQZ92520.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92521.1,11,4000027,"Bacillus_subtilis_subsp_subtilis_2 : Bacillus_subtilis_subsp_subtilis_4"
AQZ92522.1,1,131567,"root : Cellular_organisms"
AQZ92523.1,1,131567,"root : Cellular_organisms"
AQZ92524.1,1,131567,"root : Cellular_organisms"
AQZ92525.1,1,131567,"root : Cellular_organisms"
AQZ92526.1,1,131567,"root : Cellular_organisms"
AQZ92527.1,2,2,"Cellular_organisms : Bacteria"
AQZ92528.1,1,131567,"root : Cellular_organisms"
AQZ92529.1,1,131567,"root : Cellular_organisms"
AQZ92530.1,1,131567,"root : Cellular_organisms"
AQZ92531.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92532.1,1,131567,"root : Cellular_organisms"
AQZ92533.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92534.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92535.1,1,131567,"root : Cellular_organisms"
AQZ92536.1,1,131567,"root : Cellular_organisms"
AQZ92537.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92538.1,1,131567,"root : Cellular_organisms"
AQZ92539.1,1,131567,"root : Cellular_organisms"
AQZ92540.1,1,131567,"root : Cellular_organisms"
AQZ92541.1,1,131567,"root : Cellular_organisms"
AQZ92542.1,1,131567,"root : Cellular_organisms"
AQZ92543.1,2,2,"Cellular_organisms : Bacteria"
AQZ92544.1,2,2,"Cellular_organisms : Bacteria"
AQZ92545.1,1,131567,"root : Cellular_organisms"
AQZ92546.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ92547.1,1,131567,"root : Cellular_organisms"
AQZ92548.1,1,131567,"root : Cellular_organisms"
AQZ92549.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ92550.1,2,2,"Cellular_organisms : Bacteria"
AQZ92551.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ92552.1,2,2,"Cellular_organisms : Bacteria"
AQZ92553.1,2,2,"Cellular_organisms : Bacteria"
AQZ92554.1,1,131567,"root : Cellular_organisms"
AQZ92555.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92556.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92557.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92558.1,1,131567,"root : Cellular_organisms"
AQZ92559.1,1,131567,"root : Cellular_organisms"
AQZ92560.1,1,131567,"root : Cellular_organisms"
AQZ92561.1,1,131567,"root : Cellular_organisms"
AQZ92562.1,1,131567,"root : Cellular_organisms"
AQZ92563.1,2,2,"Cellular_organisms : Bacteria"
AQZ92564.1,1,131567,"root : Cellular_organisms"
AQZ92565.1,1,131567,"root : Cellular_organisms"
AQZ92566.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92567.1,1,131567,"root : Cellular_organisms"
AQZ92568.1,1,131567,"root : Cellular_organisms"
AQZ92569.1,2,2,"Cellular_organisms : Bacteria"
AQZ92570.1,1,131567,"root : Cellular_organisms"
AQZ92571.1,1,131567,"root : Cellular_organisms"
AQZ92572.1,1,131567,"root : Cellular_organisms"
AQZ92573.1,1,131567,"root : Cellular_organisms"
AQZ92574.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92575.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92576.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92577.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92578.1,1,131567,"root : Cellular_organisms"
AQZ92579.1,1,131567,"root : Cellular_organisms"
AQZ92580.1,1,131567,"root : Cellular_organisms"
AQZ92581.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92582.1,2,2,"Cellular_organisms : Bacteria"
AQZ92583.1,1,131567,"root : Cellular_organisms"
AQZ92584.1,1,131567,"root : Cellular_organisms"
AQZ92585.1,1,131567,"root : Cellular_organisms"
AQZ92586.1,2,2,"Cellular_organisms : Bacteria"
AQZ92587.1,1,131567,"root : Cellular_organisms"
AQZ92588.1,1,131567,"root : Cellular_organisms"
AQZ92589.1,1,131567,"root : Cellular_organisms"
AQZ92590.1,1,131567,"root : Cellular_organisms"
AQZ92591.1,1,131567,"root : Cellular_organisms"
AQZ92592.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92593.1,1,131567,"root : Cellular_organisms"
AQZ92594.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92595.1,1,131567,"root : Cellular_organisms"
AQZ92596.1,1,131567,"root : Cellular_organisms"
AQZ92597.1,1,131567,"root : Cellular_organisms"
AQZ92598.1,1,131567,"root : Cellular_organisms"
AQZ92599.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ92600.1,1,131567,"root : Cellular_organisms"
AQZ92601.1,1,131567,"root : Cellular_organisms"
AQZ92602.1,1,131567,"root : Cellular_organisms"
AQZ92603.1,1,131567,"root : Cellular_organisms"
AQZ92604.1,1,131567,"root : Cellular_organisms"
AQZ92605.1,1,131567,"root : Cellular_organisms"
AQZ92606.1,1,131567,"root : Cellular_organisms"
AQZ92607.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92608.1,2,2,"Cellular_organisms : Bacteria"
AQZ92609.1,1,131567,"root : Cellular_organisms"
AQZ92610.1,1,131567,"root : Cellular_organisms"
AQZ92611.1,1,131567,"root : Cellular_organisms"
AQZ92612.1,2,2,"Cellular_organisms : Bacteria"
AQZ92613.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ92614.1,11,4000027,"Bacillus_subtilis_subsp_subtilis_2 : Bacillus_subtilis_subsp_subtilis_4"
AQZ92615.1,1,131567,"root : Cellular_organisms"
AQZ92616.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92617.1,1,131567,"root : Cellular_organisms"
AQZ92618.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92619.1,1,131567,"root : Cellular_organisms"
AQZ92620.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92621.1,1,131567,"root : Cellular_organisms"
AQZ92622.1,1,131567,"root : Cellular_organisms"
AQZ92623.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ92624.1,1,131567,"root : Cellular_organisms"
AQZ92625.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92626.1,1,131567,"root : Cellular_organisms"
AQZ92627.1,1,131567,"root : Cellular_organisms"
AQZ92628.1,1,131567,"root : Cellular_organisms"
AQZ92629.1,1,131567,"root : Cellular_organisms"
AQZ92630.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92631.1,1,131567,"root : Cellular_organisms"
AQZ92632.1,1,131567,"root : Cellular_organisms"
AQZ92633.1,1,131567,"root : Cellular_organisms"
AQZ92634.1,1,131567,"root : Cellular_organisms"
AQZ92635.1,1,131567,"root : Cellular_organisms"
AQZ92636.1,2,2,"Cellular_organisms : Bacteria"
AQZ92637.1,1,131567,"root : Cellular_organisms"
AQZ92638.1,1,131567,"root : Cellular_organisms"
AQZ92639.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92640.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92641.1,1,131567,"root : Cellular_organisms"
AQZ92642.1,1,131567,"root : Cellular_organisms"
AQZ92643.1,1,131567,"root : Cellular_organisms"
AQZ92644.1,1,131567,"root : Cellular_organisms"
AQZ92645.1,1,131567,"root : Cellular_organisms"
AQZ92646.1,1,131567,"root : Cellular_organisms"
AQZ92647.1,1,131567,"root : Cellular_organisms"
AQZ92648.1,1,131567,"root : Cellular_organisms"
AQZ92649.1,1,131567,"root : Cellular_organisms"
AQZ92650.1,1,131567,"root : Cellular_organisms"
AQZ92651.1,2,2,"Cellular_organisms : Bacteria"
AQZ92652.1,1,131567,"root : Cellular_organisms"
AQZ92653.1,1,131567,"root : Cellular_organisms"
AQZ92654.1,2,2,"Cellular_organisms : Bacteria"
AQZ92655.1,1,131567,"root : Cellular_organisms"
AQZ92656.1,1,131567,"root : Cellular_organisms"
AQZ92657.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92658.1,1,131567,"root : Cellular_organisms"
AQZ92659.1,1,131567,"root : Cellular_organisms"
AQZ92660.1,1,131567,"root : Cellular_organisms"
AQZ92661.1,1,131567,"root : Cellular_organisms"
AQZ92662.1,1,131567,"root : Cellular_organisms"
AQZ92663.1,1,131567,"root : Cellular_organisms"
AQZ92664.1,1,131567,"root : Cellular_organisms"
AQZ92665.1,1,131567,"root : Cellular_organisms"
AQZ92666.1,1,131567,"root : Cellular_organisms"
AQZ92667.1,1,131567,"root : Cellular_organisms"
AQZ92668.1,1,131567,"root : Cellular_organisms"
AQZ92669.1,11,4000027,"Bacillus_subtilis_subsp_subtilis_2 : Bacillus_subtilis_subsp_subtilis_4"
AQZ92670.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92671.1,1,131567,"root : Cellular_organisms"
AQZ92672.1,1,131567,"root : Cellular_organisms"
AQZ92673.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92674.1,1,131567,"root : Cellular_organisms"
AQZ92675.1,1,131567,"root : Cellular_organisms"
AQZ92676.1,1,131567,"root : Cellular_organisms"
AQZ92677.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92678.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92679.1,1,131567,"root : Cellular_organisms"
AQZ92680.1,1,131567,"root : Cellular_organisms"
AQZ92681.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92682.1,1,131567,"root : Cellular_organisms"
AQZ92683.1,2,2,"Cellular_organisms : Bacteria"
AQZ92684.1,1,131567,"root : Cellular_organisms"
AQZ92685.1,2,2,"Cellular_organisms : Bacteria"
AQZ92686.1,1,131567,"root : Cellular_organisms"
AQZ92687.1,1,131567,"root : Cellular_organisms"
AQZ92688.1,1,131567,"root : Cellular_organisms"
AQZ92689.1,2,2,"Cellular_organisms : Bacteria"
AQZ92690.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92691.1,2,2,"Cellular_organisms : Bacteria"
AQZ92692.1,1,131567,"root : Cellular_organisms"
AQZ92693.1,1,131567,"root : Cellular_organisms"
AQZ92694.1,1,131567,"root : Cellular_organisms"
AQZ92695.1,1,131567,"root : Cellular_organisms"
AQZ92696.1,2,2,"Cellular_organisms : Bacteria"
AQZ92697.1,1,131567,"root : Cellular_organisms"
AQZ92698.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92699.1,2,2,"Cellular_organisms : Bacteria"
AQZ92700.1,1,131567,"root : Cellular_organisms"
AQZ92701.1,1,131567,"root : Cellular_organisms"
AQZ92702.1,1,131567,"root : Cellular_organisms"
AQZ92703.1,2,2,"Cellular_organisms : Bacteria"
AQZ92704.1,1,131567,"root : Cellular_organisms"
AQZ92705.1,1,131567,"root : Cellular_organisms"
AQZ92706.1,1,131567,"root : Cellular_organisms"
AQZ92707.1,1,131567,"root : Cellular_organisms"
AQZ92708.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92709.1,1,131567,"root : Cellular_organisms"
AQZ92710.1,1,131567,"root : Cellular_organisms"
AQZ92711.1,1,131567,"root : Cellular_organisms"
AQZ92712.1,1,131567,"root : Cellular_organisms"
AQZ92713.1,1,131567,"root : Cellular_organisms"
AQZ92714.1,2,2,"Cellular_organisms : Bacteria"
AQZ92715.1,2,2,"Cellular_organisms : Bacteria"
AQZ92716.1,1,131567,"root : Cellular_organisms"
AQZ92717.1,2,2,"Cellular_organisms : Bacteria"
AQZ92718.1,2,2,"Cellular_organisms : Bacteria"
AQZ92719.1,1,131567,"root : Cellular_organisms"
AQZ92720.1,2,2,"Cellular_organisms : Bacteria"
AQZ92721.1,1,131567,"root : Cellular_organisms"
AQZ92722.1,1,131567,"root : Cellular_organisms"
AQZ92723.1,1,131567,"root : Cellular_organisms"
AQZ92724.1,1,131567,"root : Cellular_organisms"
AQZ92725.1,1,131567,"root : Cellular_organisms"
AQZ92726.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ92727.1,1,131567,"root : Cellular_organisms"
AQZ92728.1,2,2,"Cellular_organisms : Bacteria"
AQZ92729.1,2,2,"Cellular_organisms : Bacteria"
AQZ92730.1,2,2,"Cellular_organisms : Bacteria"
AQZ92731.1,1,131567,"root : Cellular_organisms"
AQZ92732.1,1,131567,"root : Cellular_organisms"
AQZ92733.1,1,131567,"root : Cellular_organisms"
AQZ92734.1,2,2,"Cellular_organisms : Bacteria"
AQZ92735.1,2,2,"Cellular_organisms : Bacteria"
AQZ92736.1,2,2,"Cellular_organisms : Bacteria"
AQZ92737.1,2,2,"Cellular_organisms : Bacteria"
AQZ92738.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92739.1,1,131567,"root : Cellular_organisms"
AQZ92740.1,1,131567,"root : Cellular_organisms"
AQZ92741.1,1,131567,"root : Cellular_organisms"
AQZ92742.1,2,2,"Cellular_organisms : Bacteria"
AQZ92743.1,1,131567,"root : Cellular_organisms"
AQZ92744.1,2,2,"Cellular_organisms : Bacteria"
AQZ92745.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92746.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92747.1,2,2,"Cellular_organisms : Bacteria"
AQZ92748.1,1,131567,"root : Cellular_organisms"
AQZ92749.1,1,131567,"root : Cellular_organisms"
AQZ92750.1,1,131567,"root : Cellular_organisms"
AQZ92751.1,1,131567,"root : Cellular_organisms"
AQZ92752.1,1,131567,"root : Cellular_organisms"
AQZ92753.1,1,131567,"root : Cellular_organisms"
AQZ92754.1,1,131567,"root : Cellular_organisms"
AQZ92755.1,1,131567,"root : Cellular_organisms"
AQZ92757.1,1,131567,"root : Cellular_organisms"
AQZ92758.1,1,131567,"root : Cellular_organisms"
AQZ92759.1,2,2,"Cellular_organisms : Bacteria"
AQZ92760.1,1,131567,"root : Cellular_organisms"
AQZ92761.1,2,2,"Cellular_organisms : Bacteria"
AQZ92762.1,2,2,"Cellular_organisms : Bacteria"
AQZ92763.1,1,131567,"root : Cellular_organisms"
AQZ92764.1,1,131567,"root : Cellular_organisms"
AQZ92765.1,1,131567,"root : Cellular_organisms"
AQZ92766.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ92767.1,2,2,"Cellular_organisms : Bacteria"
AQZ92768.1,1,131567,"root : Cellular_organisms"
AQZ92769.1,1,131567,"root : Cellular_organisms"
AQZ92770.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92771.1,1,131567,"root : Cellular_organisms"
AQZ92772.1,1,131567,"root : Cellular_organisms"
AQZ92773.1,1,131567,"root : Cellular_organisms"
AQZ92774.1,1,131567,"root : Cellular_organisms"
AQZ92775.1,1,131567,"root : Cellular_organisms"
AQZ92776.1,1,131567,"root : Cellular_organisms"
AQZ92777.1,2,2,"Cellular_organisms : Bacteria"
AQZ92778.1,1,131567,"root : Cellular_organisms"
AQZ92779.1,1,131567,"root : Cellular_organisms"
AQZ92780.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92781.1,1,131567,"root : Cellular_organisms"
AQZ92782.1,2,2,"Cellular_organisms : Bacteria"
AQZ92783.1,1,131567,"root : Cellular_organisms"
AQZ92784.1,2,2,"Cellular_organisms : Bacteria"
AQZ92785.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92786.1,1,131567,"root : Cellular_organisms"
AQZ92787.1,1,131567,"root : Cellular_organisms"
AQZ92788.1,1,131567,"root : Cellular_organisms"
AQZ92789.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ92790.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ92791.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92792.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92793.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ92794.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92795.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92796.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92797.1,2,2,"Cellular_organisms : Bacteria"
AQZ92798.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92799.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92800.1,1,131567,"root : Cellular_organisms"
AQZ92801.1,1,131567,"root : Cellular_organisms"
AQZ92802.1,2,2,"Cellular_organisms : Bacteria"
AQZ92803.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92804.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92805.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ92806.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92807.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92808.1,2,2,"Cellular_organisms : Bacteria"
AQZ92809.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ92810.1,2,2,"Cellular_organisms : Bacteria"
AQZ92811.1,1,131567,"root : Cellular_organisms"
AQZ92812.1,1,131567,"root : Cellular_organisms"
AQZ92813.1,1,131567,"root : Cellular_organisms"
AQZ92814.1,1,131567,"root : Cellular_organisms"
AQZ92815.1,1,131567,"root : Cellular_organisms"
AQZ92816.1,1,131567,"root : Cellular_organisms"
AQZ92817.1,1,131567,"root : Cellular_organisms"
AQZ92818.1,1,131567,"root : Cellular_organisms"
AQZ92819.1,2,2,"Cellular_organisms : Bacteria"
AQZ92820.1,1,131567,"root : Cellular_organisms"
AQZ92821.1,2,2,"Cellular_organisms : Bacteria"
AQZ92822.1,1,131567,"root : Cellular_organisms"
AQZ92823.1,1,131567,"root : Cellular_organisms"
AQZ92824.1,1,131567,"root : Cellular_organisms"
AQZ92825.1,1,131567,"root : Cellular_organisms"
AQZ92826.1,1,131567,"root : Cellular_organisms"
AQZ92827.1,2,2,"Cellular_organisms : Bacteria"
AQZ92828.1,1,131567,"root : Cellular_organisms"
AQZ92829.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ92830.1,1,131567,"root : Cellular_organisms"
AQZ92831.1,1,131567,"root : Cellular_organisms"
AQZ92832.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92833.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92834.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92835.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92836.1,1,131567,"root : Cellular_organisms"
AQZ92837.1,2,2,"Cellular_organisms : Bacteria"
AQZ92838.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ92839.1,2,2,"Cellular_organisms : Bacteria"
AQZ92840.1,1,131567,"root : Cellular_organisms"
AQZ92841.1,1,131567,"root : Cellular_organisms"
AQZ92842.1,1,131567,"root : Cellular_organisms"
AQZ92843.1,1,131567,"root : Cellular_organisms"
AQZ92844.1,1,131567,"root : Cellular_organisms"
AQZ92845.1,1,131567,"root : Cellular_organisms"
AQZ92846.1,1,131567,"root : Cellular_organisms"
AQZ92847.1,1,131567,"root : Cellular_organisms"
AQZ92848.1,1,131567,"root : Cellular_organisms"
AQZ92849.1,1,131567,"root : Cellular_organisms"
AQZ92850.1,1,131567,"root : Cellular_organisms"
AQZ92851.1,1,131567,"root : Cellular_organisms"
AQZ92852.1,1,131567,"root : Cellular_organisms"
AQZ92853.1,1,131567,"root : Cellular_organisms"
AQZ92854.1,1,131567,"root : Cellular_organisms"
AQZ92855.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92856.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92857.1,1,131567,"root : Cellular_organisms"
AQZ92858.1,1,131567,"root : Cellular_organisms"
AQZ92859.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ92860.1,1,131567,"root : Cellular_organisms"
AQZ92861.1,2,2,"Cellular_organisms : Bacteria"
AQZ92862.1,1,131567,"root : Cellular_organisms"
AQZ92863.1,1,131567,"root : Cellular_organisms"
AQZ92864.1,1,131567,"root : Cellular_organisms"
AQZ92865.1,1,131567,"root : Cellular_organisms"
AQZ92866.1,1,131567,"root : Cellular_organisms"
AQZ92867.1,11,4000031,"Bacillus_subtilis_subsp_subtilis_6 : Bacillus_subtilis_subsp_subtilis_8"
AQZ92868.1,1,131567,"root : Cellular_organisms"
AQZ92869.1,1,131567,"root : Cellular_organisms"
AQZ92870.1,1,131567,"root : Cellular_organisms"
AQZ92871.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ92872.1,1,131567,"root : Cellular_organisms"
AQZ92873.1,1,131567,"root : Cellular_organisms"
AQZ92874.1,1,131567,"root : Cellular_organisms"
AQZ92875.1,1,131567,"root : Cellular_organisms"
AQZ92876.1,1,131567,"root : Cellular_organisms"
AQZ92877.1,1,131567,"root : Cellular_organisms"
AQZ92878.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ92879.1,1,131567,"root : Cellular_organisms"
AQZ92880.1,1,131567,"root : Cellular_organisms"
AQZ92881.1,1,131567,"root : Cellular_organisms"
AQZ92882.1,1,131567,"root : Cellular_organisms"
AQZ92883.1,1,131567,"root : Cellular_organisms"
AQZ92884.1,1,131567,"root : Cellular_organisms"
AQZ92885.1,1,131567,"root : Cellular_organisms"
AQZ92886.1,1,131567,"root : Cellular_organisms"
AQZ92887.1,1,131567,"root : Cellular_organisms"
AQZ92888.1,1,131567,"root : Cellular_organisms"
AQZ92889.1,2,2,"Cellular_organisms : Bacteria"
AQZ92890.1,2,2,"Cellular_organisms : Bacteria"
AQZ92891.1,2,2,"Cellular_organisms : Bacteria"
AQZ92893.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ92894.1,1,131567,"root : Cellular_organisms"
AQZ92895.1,2,2,"Cellular_organisms : Bacteria"
AQZ92896.1,1,131567,"root : Cellular_organisms"
AQZ92897.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ92898.1,2,2,"Cellular_organisms : Bacteria"
AQZ92899.1,2,2,"Cellular_organisms : Bacteria"
AQZ92900.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ92901.1,2,2,"Cellular_organisms : Bacteria"
AQZ92902.1,1,131567,"root : Cellular_organisms"
AQZ92903.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ92904.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
